src/qmf/core/chrono.py:1022	verify_tzdb_pin	qmf.core.chrono.x_verify_tzdb_pin__mutmut_46	"fingerprint must never attest a tzdb that was not used (FM-5)", -> "FINGERPRINT MUST NEVER ATTEST A TZDB THAT WAS NOT USED (FM-5)",
src/qmf/core/chrono.py:1022	verify_tzdb_pin	qmf.core.chrono.x_verify_tzdb_pin__mutmut_5	"the pinned tzdata version is a non-empty IANA tzdb version string", -> None,
src/qmf/core/chrono.py:1022	verify_tzdb_pin	qmf.core.chrono.x_verify_tzdb_pin__mutmut_6	given=repr(pinned_version), -> given=None,
src/qmf/core/chrono.py:1022	verify_tzdb_pin	qmf.core.chrono.x_verify_tzdb_pin__mutmut_9	given=repr(pinned_version), -> )
src/qmf/core/chrono.py:108	_invalid	qmf.core.chrono.x__invalid__mutmut_4	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "XXreasonXX": reason}
src/qmf/core/chrono.py:108	_invalid	qmf.core.chrono.x__invalid__mutmut_5	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "REASON": reason}
src/qmf/core/chrono.py:125	_unavailable	qmf.core.chrono.x__unavailable__mutmut_2	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"XXfieldXX": field, "reason": reason}
src/qmf/core/chrono.py:125	_unavailable	qmf.core.chrono.x__unavailable__mutmut_3	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"FIELD": field, "reason": reason}
src/qmf/core/chrono.py:125	_unavailable	qmf.core.chrono.x__unavailable__mutmut_4	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "XXreasonXX": reason}
src/qmf/core/chrono.py:125	_unavailable	qmf.core.chrono.x__unavailable__mutmut_5	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "REASON": reason}
src/qmf/core/chrono.py:125	_unavailable	qmf.core.chrono.x__unavailable__mutmut_8	retryability=Retryability.NO, -> retryability=None,
src/qmf/core/chrono.py:137	_policy	qmf.core.chrono.x__policy__mutmut_4	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "XXreasonXX": reason}
src/qmf/core/chrono.py:137	_policy	qmf.core.chrono.x__policy__mutmut_5	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "REASON": reason}
src/qmf/core/chrono.py:137	_policy	qmf.core.chrono.x__policy__mutmut_8	retryability=Retryability.NO, -> retryability=None,
src/qmf/core/chrono.py:171	_checked_int64	qmf.core.chrono.x__checked_int64__mutmut_2	if value < _INT64_MIN or value > _INT64_MAX: -> if value <= _INT64_MIN or value > _INT64_MAX:
src/qmf/core/chrono.py:171	_checked_int64	qmf.core.chrono.x__checked_int64__mutmut_3	if value < _INT64_MIN or value > _INT64_MAX: -> if value < _INT64_MIN or value >= _INT64_MAX:
src/qmf/core/chrono.py:756	DataDrivenClock.wall_now	qmf.core.chrono.xǁDataDrivenClockǁwall_now__mutmut_1	if self._wall_cursor >= len(self._wall): -> if self._wall_cursor > len(self._wall):
src/qmf/core/chrono.py:756	DataDrivenClock.wall_now	qmf.core.chrono.xǁDataDrivenClockǁwall_now__mutmut_2	raise LookupError("data-driven clock exhausted its scripted wall instants") -> raise LookupError(None)
src/qmf/core/chrono.py:756	DataDrivenClock.wall_now	qmf.core.chrono.xǁDataDrivenClockǁwall_now__mutmut_3	raise LookupError("data-driven clock exhausted its scripted wall instants") -> raise LookupError("XXdata-driven clock exhausted its scripted wall instantsXX")
src/qmf/core/chrono.py:756	DataDrivenClock.wall_now	qmf.core.chrono.xǁDataDrivenClockǁwall_now__mutmut_4	raise LookupError("data-driven clock exhausted its scripted wall instants") -> raise LookupError("DATA-DRIVEN CLOCK EXHAUSTED ITS SCRIPTED WALL INSTANTS")
src/qmf/core/chrono.py:756	DataDrivenClock.wall_now	qmf.core.chrono.xǁDataDrivenClockǁwall_now__mutmut_6	self._wall_cursor += 1 -> self._wall_cursor = 1
src/qmf/core/chrono.py:764	DataDrivenClock.monotonic_now	qmf.core.chrono.xǁDataDrivenClockǁmonotonic_now__mutmut_1	if self._monotonic_cursor >= len(self._monotonic): -> if self._monotonic_cursor > len(self._monotonic):
src/qmf/core/chrono.py:764	DataDrivenClock.monotonic_now	qmf.core.chrono.xǁDataDrivenClockǁmonotonic_now__mutmut_2	raise LookupError("data-driven clock exhausted its scripted monotonic readings") -> raise LookupError(None)
src/qmf/core/chrono.py:764	DataDrivenClock.monotonic_now	qmf.core.chrono.xǁDataDrivenClockǁmonotonic_now__mutmut_3	raise LookupError("data-driven clock exhausted its scripted monotonic readings") -> raise LookupError("XXdata-driven clock exhausted its scripted monotonic readingsXX")
src/qmf/core/chrono.py:764	DataDrivenClock.monotonic_now	qmf.core.chrono.xǁDataDrivenClockǁmonotonic_now__mutmut_4	raise LookupError("data-driven clock exhausted its scripted monotonic readings") -> raise LookupError("DATA-DRIVEN CLOCK EXHAUSTED ITS SCRIPTED MONOTONIC READINGS")
src/qmf/core/chrono.py:764	DataDrivenClock.monotonic_now	qmf.core.chrono.xǁDataDrivenClockǁmonotonic_now__mutmut_6	self._monotonic_cursor += 1 -> self._monotonic_cursor = 1
src/qmf/core/chrono.py:881	WriterSequencer.__init__	qmf.core.chrono.xǁWriterSequencerǁ__init____mutmut_1	def __init__(self, writer: WriterId, *, start: int = 0) -> None: -> def __init__(self, writer: WriterId, *, start: int = 1) -> None:
src/qmf/core/chrono.py:895	WriterSequencer.mint	qmf.core.chrono.xǁWriterSequencerǁmint__mutmut_2	key = OrderingKey(instant=instant, writer=self._writer, sequence=self._next) -> key = OrderingKey(instant=None, writer=self._writer, sequence=self._next)
src/qmf/core/chrono.py:895	WriterSequencer.mint	qmf.core.chrono.xǁWriterSequencerǁmint__mutmut_3	key = OrderingKey(instant=instant, writer=self._writer, sequence=self._next) -> key = OrderingKey(instant=instant, writer=None, sequence=self._next)
src/qmf/core/chrono.py:973	render_utc_iso8601	qmf.core.chrono.x_render_utc_iso8601__mutmut_10	return _invalid("instant", "rendering takes an Instant", given=repr(instant)) -> return _invalid("instant", "XXrendering takes an InstantXX", given=repr(instant))
src/qmf/core/chrono.py:973	render_utc_iso8601	qmf.core.chrono.x_render_utc_iso8601__mutmut_11	return _invalid("instant", "rendering takes an Instant", given=repr(instant)) -> return _invalid("instant", "rendering takes an instant", given=repr(instant))
src/qmf/core/chrono.py:973	render_utc_iso8601	qmf.core.chrono.x_render_utc_iso8601__mutmut_12	return _invalid("instant", "rendering takes an Instant", given=repr(instant)) -> return _invalid("instant", "RENDERING TAKES AN INSTANT", given=repr(instant))
src/qmf/core/chrono.py:973	render_utc_iso8601	qmf.core.chrono.x_render_utc_iso8601__mutmut_13	return _invalid("instant", "rendering takes an Instant", given=repr(instant)) -> return _invalid("instant", "rendering takes an Instant", given=repr(None))
src/qmf/core/chrono.py:973	render_utc_iso8601	qmf.core.chrono.x_render_utc_iso8601__mutmut_3	return _invalid("instant", "rendering takes an Instant", given=repr(instant)) -> return _invalid("instant", None, given=repr(instant))
src/qmf/core/chrono.py:973	render_utc_iso8601	qmf.core.chrono.x_render_utc_iso8601__mutmut_4	return _invalid("instant", "rendering takes an Instant", given=repr(instant)) -> return _invalid("instant", "rendering takes an Instant", given=None)
src/qmf/core/chrono.py:973	render_utc_iso8601	qmf.core.chrono.x_render_utc_iso8601__mutmut_7	return _invalid("instant", "rendering takes an Instant", given=repr(instant)) -> return _invalid("instant", "rendering takes an Instant", )
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_10	return _invalid("earlier", "causal comparison takes an Instant", given=repr(earlier)) -> return _invalid("earlier", "XXcausal comparison takes an InstantXX", given=repr(earlier))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_11	return _invalid("earlier", "causal comparison takes an Instant", given=repr(earlier)) -> return _invalid("earlier", "causal comparison takes an instant", given=repr(earlier))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_12	return _invalid("earlier", "causal comparison takes an Instant", given=repr(earlier)) -> return _invalid("earlier", "CAUSAL COMPARISON TAKES AN INSTANT", given=repr(earlier))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_13	return _invalid("earlier", "causal comparison takes an Instant", given=repr(earlier)) -> return _invalid("earlier", "causal comparison takes an Instant", given=repr(None))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_16	return _invalid("later", "causal comparison takes an Instant", given=repr(later)) -> return _invalid("later", None, given=repr(later))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_17	return _invalid("later", "causal comparison takes an Instant", given=repr(later)) -> return _invalid("later", "causal comparison takes an Instant", given=None)
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_20	return _invalid("later", "causal comparison takes an Instant", given=repr(later)) -> return _invalid("later", "causal comparison takes an Instant", )
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_23	return _invalid("later", "causal comparison takes an Instant", given=repr(later)) -> return _invalid("later", "XXcausal comparison takes an InstantXX", given=repr(later))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_24	return _invalid("later", "causal comparison takes an Instant", given=repr(later)) -> return _invalid("later", "causal comparison takes an instant", given=repr(later))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_25	return _invalid("later", "causal comparison takes an Instant", given=repr(later)) -> return _invalid("later", "CAUSAL COMPARISON TAKES AN INSTANT", given=repr(later))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_26	return _invalid("later", "causal comparison takes an Instant", given=repr(later)) -> return _invalid("later", "causal comparison takes an Instant", given=repr(None))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_3	return _invalid("earlier", "causal comparison takes an Instant", given=repr(earlier)) -> return _invalid("earlier", None, given=repr(earlier))
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_32	"equal instants are concurrent; causality does not tie-break — the " -> None,
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_33	instant=earlier.value_ns, -> instant=None,
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_36	instant=earlier.value_ns, -> )
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_39	"equal instants are concurrent; causality does not tie-break — the " -> "XXequal instants are concurrent; causality does not tie-break — the XX"
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_4	return _invalid("earlier", "causal comparison takes an Instant", given=repr(earlier)) -> return _invalid("earlier", "causal comparison takes an Instant", given=None)
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_40	"equal instants are concurrent; causality does not tie-break — the " -> "EQUAL INSTANTS ARE CONCURRENT; CAUSALITY DOES NOT TIE-BREAK — THE "
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_41	"(instant, writer, sequence) ordering key carries no causal meaning", -> "XX(instant, writer, sequence) ordering key carries no causal meaningXX",
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_42	"(instant, writer, sequence) ordering key carries no causal meaning", -> "(INSTANT, WRITER, SEQUENCE) ORDERING KEY CARRIES NO CAUSAL MEANING",
src/qmf/core/chrono.py:995	compare_causal	qmf.core.chrono.x_compare_causal__mutmut_7	return _invalid("earlier", "causal comparison takes an Instant", given=repr(earlier)) -> return _invalid("earlier", "causal comparison takes an Instant", )
src/qmf/core/exact.py:166	_invalid	qmf.core.exact.x__invalid__mutmut_4	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "XXreasonXX": reason}
src/qmf/core/exact.py:166	_invalid	qmf.core.exact.x__invalid__mutmut_5	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "REASON": reason}
src/qmf/core/exact.py:182	_unavailable	qmf.core.exact.x__unavailable__mutmut_4	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "XXreasonXX": reason}
src/qmf/core/exact.py:182	_unavailable	qmf.core.exact.x__unavailable__mutmut_5	context: dict[str, object] = {"field": field, "reason": reason} -> context: dict[str, object] = {"field": field, "REASON": reason}
src/qmf/core/exact.py:182	_unavailable	qmf.core.exact.x__unavailable__mutmut_8	retryability=Retryability.NO, -> retryability=None,
src/qmf/core/exact.py:225	_bad_scale	qmf.core.exact.x__bad_scale__mutmut_11	given=repr(scale), -> given=repr(None),
src/qmf/core/exact.py:225	_bad_scale	qmf.core.exact.x__bad_scale__mutmut_2	f"scale is an integer count of decimal places in [0, {MAX_SCALE}]", -> None,
src/qmf/core/exact.py:225	_bad_scale	qmf.core.exact.x__bad_scale__mutmut_3	given=repr(scale), -> given=None,
src/qmf/core/exact.py:225	_bad_scale	qmf.core.exact.x__bad_scale__mutmut_7	-        given=repr(scale),
src/qmf/core/exact.py:251	_require_instrument	qmf.core.exact.x__require_instrument__mutmut_4	and value.symbol.strip() != "" -> and value.symbol.strip() != "XXXX"
src/qmf/core/exact.py:251	_require_instrument	qmf.core.exact.x__require_instrument__mutmut_6	and value.venue.value.strip() != "" -> and value.venue.value.strip() != "XXXX"
src/qmf/core/exact.py:304	_round_fraction_to_int	qmf.core.exact.x__round_fraction_to_int__mutmut_14	return ceil_value if value < 0 else floor_value -> return ceil_value if value <= 0 else floor_value
src/qmf/core/exact.py:304	_round_fraction_to_int	qmf.core.exact.x__round_fraction_to_int__mutmut_15	return ceil_value if value < 0 else floor_value -> return ceil_value if value < 1 else floor_value
src/qmf/core/exact.py:304	_round_fraction_to_int	qmf.core.exact.x__round_fraction_to_int__mutmut_17	return floor_value if value < 0 else ceil_value -> return floor_value if value <= 0 else ceil_value
src/qmf/core/exact.py:304	_round_fraction_to_int	qmf.core.exact.x__round_fraction_to_int__mutmut_18	return floor_value if value < 0 else ceil_value -> return floor_value if value < 1 else ceil_value
src/qmf/core/exact.py:304	_round_fraction_to_int	qmf.core.exact.x__round_fraction_to_int__mutmut_25	return floor_value if value < 0 else ceil_value -> return floor_value if value <= 0 else ceil_value
src/qmf/core/exact.py:304	_round_fraction_to_int	qmf.core.exact.x__round_fraction_to_int__mutmut_26	return floor_value if value < 0 else ceil_value -> return floor_value if value < 1 else ceil_value
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_10	"the float conversion boundary requires a binary float; construct exact " -> "XXthe float conversion boundary requires a binary float; construct exact XX"
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_11	"the float conversion boundary requires a binary float; construct exact " -> "THE FLOAT CONVERSION BOUNDARY REQUIRES A BINARY FLOAT; CONSTRUCT EXACT "
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_12	"values from integers with try_create", -> "XXvalues from integers with try_createXX",
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_13	"values from integers with try_create", -> "VALUES FROM INTEGERS WITH TRY_CREATE",
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_14	given=repr(value), -> given=repr(None),
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_18	"NaN and infinity cannot cross the float conversion boundary", -> None,
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_19	given=repr(value), -> given=None,
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_22	given=repr(value), -> )
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_25	"NaN and infinity cannot cross the float conversion boundary", -> "XXNaN and infinity cannot cross the float conversion boundaryXX",
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_26	"NaN and infinity cannot cross the float conversion boundary", -> "nan and infinity cannot cross the float conversion boundary",
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_27	"NaN and infinity cannot cross the float conversion boundary", -> "NAN AND INFINITY CANNOT CROSS THE FLOAT CONVERSION BOUNDARY",
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_28	given=repr(value), -> given=repr(None),
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_3	"the float conversion boundary requires a binary float; construct exact " -> None,
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_32	return _bad_scale(scale) -> return _bad_scale(None)
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_37	"the float conversion boundary must state an explicit rounding mode", -> None,
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_38	given=repr(rounding), -> given=None,
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_39	allowed=[member.value for member in RoundingMode], -> allowed=None,
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_4	given=repr(value), -> given=None,
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_42	-            given=repr(rounding),
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_43	allowed=[member.value for member in RoundingMode], -> )
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_46	"the float conversion boundary must state an explicit rounding mode", -> "XXthe float conversion boundary must state an explicit rounding modeXX",
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_47	"the float conversion boundary must state an explicit rounding mode", -> "THE FLOAT CONVERSION BOUNDARY MUST STATE AN EXPLICIT ROUNDING MODE",
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_48	given=repr(rounding), -> given=repr(None),
src/qmf/core/exact.py:337	_coerce_float_to_scaled_int	qmf.core.exact.x__coerce_float_to_scaled_int__mutmut_7	given=repr(value), -> )
